Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.48,0.0,2.02,1.48,0,0
2025-04-01 01:00:00,0.0,1.56,0.0,0.46,1.56,0,0
2025-04-01 02:00:00,0.0,1.47,0.0,0.0,0.46,1.01,0
2025-04-01 03:00:00,0.0,1.47,0.0,0.0,0.0,1.47,0
2025-04-01 04:00:00,0.0,1.7,0.0,0.0,0.0,1.7,0
2025-04-01 05:00:00,0.0,1.41,0.0,0.0,0.0,1.41,0
2025-04-01 06:00:00,0.0,1.6,0.0,0.0,0.0,1.6,0
2025-04-01 07:00:00,1.68,1.8,0.0,0.0,0.0,0.12,0
2025-04-01 08:00:00,3.25,2.12,0.0,1.13,0.0,0.12,1.13
2025-04-01 09:00:00,4.6,1.34,0.0,4.39,0.0,0.12,2.13
2025-04-01 10:00:00,5.63,1.27,0.0,7.0,0.0,0.12,0
2025-04-01 11:00:00,6.28,1.49,0.0,7.0,0.0,0.12,0
2025-04-01 12:00:00,6.5,1.97,0.0,7.0,0.0,0.12,0
2025-04-01 13:00:00,6.28,1.66,0.0,7.0,0.0,0.12,0
2025-04-01 14:00:00,5.63,1.47,0.0,7.0,0.0,0.12,0
2025-04-01 15:00:00,4.6,1.61,0.0,7.0,0.0,0.12,0
2025-04-01 16:00:00,3.25,1.44,0.0,7.0,0.0,0.12,0
2025-04-01 17:00:00,1.68,1.45,0.0,7.0,0.0,0.12,0
2025-04-01 18:00:00,0.0,1.67,0.0,5.33,1.67,0,0
2025-04-01 19:00:00,0.0,1.82,7.7,3.33,2.0,7.52,0
2025-04-01 20:00:00,0.0,1.42,7.7,1.33,2.0,7.12,0
2025-04-01 21:00:00,0.0,1.3,7.7,0.0,1.33,7.67,0
2025-04-01 22:00:00,0.0,1.51,7.7,0.0,0.0,9.21,0
2025-04-01 23:00:00,0.0,1.49,0.0,0.0,0.0,1.49,0
