Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.94,0.0,1.56,1.94,0,0
2025-04-01 01:00:00,0.0,1.53,0.0,0.03,1.53,0,0
2025-04-01 02:00:00,0.0,1.83,0.0,0.0,0.03,1.8,0
2025-04-01 03:00:00,0.0,1.38,0.0,0.0,0.0,1.38,0
2025-04-01 04:00:00,0.0,1.97,0.0,0.0,0.0,1.97,0
2025-04-01 05:00:00,0.0,1.91,0.0,0.0,0.0,1.91,0
2025-04-01 06:00:00,0.0,1.84,0.0,0.0,0.0,1.84,0
2025-04-01 07:00:00,0.83,2.12,0.0,0.0,0.0,1.29,0
2025-04-01 08:00:00,1.95,2.16,0.0,0.0,0.0,0.21,0
2025-04-01 09:00:00,3.02,1.36,0.0,1.66,0.0,0.21,1.66
2025-04-01 10:00:00,2.78,1.89,0.0,2.55,0.0,0.21,0
2025-04-01 11:00:00,2.87,1.83,0.0,3.59,0.0,0.21,0
2025-04-01 12:00:00,4.45,2.27,0.0,5.77,0.0,0.21,0
2025-04-01 13:00:00,4.18,2.01,0.0,7.0,0.0,0.21,0
2025-04-01 14:00:00,3.01,1.8,0.0,7.0,0.0,0.21,0
2025-04-01 15:00:00,2.74,1.85,0.0,7.0,0.0,0.21,0
2025-04-01 16:00:00,1.74,1.83,0.0,6.91,0.09,0,0
2025-04-01 17:00:00,1.18,1.88,0.0,6.21,0.7,0,0
2025-04-01 18:00:00,0.0,2.45,7.7,4.21,2.0,8.15,0
2025-04-01 19:00:00,0.0,1.99,7.7,2.21,2.0,7.69,0
2025-04-01 20:00:00,0.0,1.99,0.0,0.22,1.99,0,0
2025-04-01 21:00:00,0.0,1.61,0.0,0.0,0.22,1.39,0
2025-04-01 22:00:00,0.0,1.69,7.7,0.0,0.0,9.39,0
2025-04-01 23:00:00,0.0,1.71,0.0,0.0,0.0,1.71,0
