Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.37,0.0,2.13,1.37,0,0
2025-04-01 01:00:00,0.0,1.61,0.0,0.52,1.61,0,0
2025-04-01 02:00:00,0.0,1.52,0.0,0.0,0.52,1.0,0
2025-04-01 03:00:00,0.0,1.44,0.0,0.0,0.0,1.44,0
2025-04-01 04:00:00,0.0,1.39,0.0,0.0,0.0,1.39,0
2025-04-01 05:00:00,0.0,1.43,0.0,0.0,0.0,1.43,0
2025-04-01 06:00:00,0.0,1.26,0.0,0.0,0.0,1.26,0
2025-04-01 07:00:00,1.68,2.02,0.0,0.0,0.0,0.34,0
2025-04-01 08:00:00,3.25,2.0,0.0,1.25,0.0,0.34,1.25
2025-04-01 09:00:00,4.6,1.56,0.0,4.29,0.0,0.34,1.79
2025-04-01 10:00:00,5.63,1.58,0.0,7.0,0.0,0.34,0
2025-04-01 11:00:00,6.28,1.39,0.0,7.0,0.0,0.34,0
2025-04-01 12:00:00,6.5,2.07,7.7,5.0,2.0,1.27,0
2025-04-01 13:00:00,6.28,1.35,7.7,3.0,2.0,0.77,0
2025-04-01 14:00:00,5.63,1.62,0.0,7.0,0.0,0.77,1.01
2025-04-01 15:00:00,4.6,1.41,0.0,7.0,0.0,0.77,0
2025-04-01 16:00:00,3.25,1.42,0.0,7.0,0.0,0.77,0
2025-04-01 17:00:00,1.68,1.56,0.0,7.0,0.0,0.77,0
2025-04-01 18:00:00,0.0,2.02,7.7,5.0,2.0,7.72,0
2025-04-01 19:00:00,0.0,1.87,0.0,3.13,1.87,0,0
2025-04-01 20:00:00,0.0,1.57,0.0,1.56,1.57,0,0
2025-04-01 21:00:00,0.0,1.43,0.0,0.13,1.43,0,0
2025-04-01 22:00:00,0.0,1.6,0.0,0.0,0.13,1.47,0
2025-04-01 23:00:00,0.0,1.47,0.0,0.0,0.0,1.47,0
