Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.13,0.0,2.6836680981187295,1.13,0,0
2025-04-01 01:00:00,0.0,1.11,0.0,1.249035730789514,1.11,0,0
2025-04-01 02:00:00,0.0,1.84,0.0,0.0,1.27,0.57,0
2025-04-01 03:00:00,0.0,1.59,0.0,0.0,0.0,1.59,0
2025-04-01 04:00:00,0.0,1.66,0.0,0.0,0.0,1.66,0
2025-04-01 05:00:00,0.0,1.08,0.0,0.0,0.0,1.08,0
2025-04-01 06:00:00,0.0,1.68,0.0,0.0,0.0,1.68,0
2025-04-01 07:00:00,2.954322786018618,1.14,0.0,1.574398743520169,0.0,1.68,1.68
2025-04-01 08:00:00,5.924298751655462,1.09,0.0,5.662629624919471,0.0,1.68,2.31
2025-04-01 09:00:00,5.3046930711819815,1.83,0.0,7.486746187067736,0.0,1.68,0
2025-04-01 10:00:00,7.21444022878137,1.8,0.0,5.610946248414064,0.0,1.68,0
2025-04-01 11:00:00,5.201871368233711,1.12,7.7,4.900704247720816,2.0,1.74,0
2025-04-01 12:00:00,2.425198321033379,1.2,7.7,2.52258414555827,2.0,4.08,0
2025-04-01 13:00:00,0.0,1.43,7.7,0.9654496524114367,2.0,7.13,0
2025-04-01 14:00:00,0.0,1.18,0.0,0.0,1.0,0.18,0
2025-04-01 15:00:00,0.0,1.39,0.0,0.0,0.0,1.39,0
2025-04-01 16:00:00,0.0,1.72,0.0,0.0,0.0,1.72,0
2025-04-01 17:00:00,0.0,1.09,0.0,0.0,0.0,1.09,0
2025-04-01 18:00:00,0.0,1.19,7.7,0.0,0.0,8.89,0
2025-04-01 19:00:00,0.0,1.2,7.7,0.0,0.0,8.9,0
2025-04-01 20:00:00,0.0,1.39,0.0,0.0,0.0,1.39,0
2025-04-01 21:00:00,3.032733303338657,1.64,0.0,1.111162902944576,0.0,1.39,1.18
2025-04-01 22:00:00,4.5499260481758705,1.94,0.0,5.081107164090281,0.0,1.39,1.96
2025-04-01 23:00:00,6.45742144242298,1.65,0.0,5.797589459573002,0.0,1.39,0.37
