Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.36,0.0,2.5349681409914897,1.36,0,0
2025-04-01 01:00:00,0.0,1.68,0.0,0.4039945452687709,1.68,0,0
2025-04-01 02:00:00,0.0,1.49,0.0,0.0,0.47,1.02,0
2025-04-01 03:00:00,0.0,1.05,0.0,0.0,0.0,1.05,0
2025-04-01 04:00:00,0.0,1.94,0.0,0.0,0.0,1.94,0
2025-04-01 05:00:00,0.0,1.46,0.0,0.0,0.0,1.46,0
2025-04-01 06:00:00,0.0,1.13,0.0,0.0,0.0,1.13,0
2025-04-01 07:00:00,2.5118424863105395,1.4,0.0,1.3419453045286474,0.0,1.13,1.42
2025-04-01 08:00:00,4.302055203944801,1.49,0.0,5.087318728094634,0.0,1.13,2.18
2025-04-01 09:00:00,7.545847099256953,1.16,0.0,7.765663120954822,0.0,1.13,0.17
2025-04-01 10:00:00,7.135732492270232,1.95,0.0,6.763706129600504,0.0,1.13,0
2025-04-01 11:00:00,4.191319166905397,1.88,7.7,4.063483161770176,2.0,2.5,0
2025-04-01 12:00:00,2.3233516453674463,1.54,7.7,3.0177757188221266,2.0,4.42,0
2025-04-01 13:00:00,0.0,1.6,7.7,0.8732737523399884,2.0,7.3,0
2025-04-01 14:00:00,0.0,1.04,0.0,0.0,1.0,0.04,0
2025-04-01 15:00:00,0.0,1.07,0.0,0.0,0.0,1.07,0
2025-04-01 16:00:00,0.0,1.27,0.0,0.0,0.0,1.27,0
2025-04-01 17:00:00,0.0,1.51,0.0,0.0,0.0,1.51,0
2025-04-01 18:00:00,0.0,1.54,7.7,0.0,0.0,9.24,0
2025-04-01 19:00:00,0.0,1.93,7.7,0.0,0.0,9.63,0
2025-04-01 20:00:00,0.0,1.38,0.0,0.0,0.0,1.38,0
2025-04-01 21:00:00,3.253267778006898,1.81,0.0,0.9223731363184096,0.0,1.38,1.01
2025-04-01 22:00:00,4.897124076312951,1.11,0.0,5.357819122311003,0.0,1.38,2.97
2025-04-01 23:00:00,6.89016492878623,1.86,0.0,6.772128258347976,0.0,1.38,0
