Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,4.061209682199538,7.7,0.9964046055027547,1.74,0,0
2025-04-01 01:00:00,0.0,4.725969003765211,7.7,0.5,1.76,0.01,0
2025-04-01 02:00:00,0.0,4.71075666216241,7.7,0.5,0.0,1.85,0
2025-04-01 03:00:00,0.0,3.7395027527442597,7.7,0.5,0.0,1.75,0
2025-04-01 04:00:00,0.0,4.030482182488145,7.7,0.5,0.0,1.56,0
2025-04-01 05:00:00,0.0,4.879869409087501,7.7,0.5,0.0,1.95,0
2025-04-01 06:00:00,0.0,3.900454472191109,7.7,0.5,0.0,1.5,0
2025-04-01 07:00:00,1.01,4.83985818638145,7.7,0.5,0.0,1.13,0
2025-04-01 08:00:00,1.59,4.263654938033113,7.7,0.5,0.0,0.77,0
2025-04-01 09:00:00,2.17,3.706666255222369,7.7,0.5,0.0,0.77,0.66
2025-04-01 10:00:00,2.59,4.9899204130520545,7.7,0.5877070775670216,0.0,0.77,0
2025-04-01 11:00:00,3.86,3.7520899623705644,7.7,2.4386878789411117,0.0,0.77,0.75
2025-04-01 12:00:00,2.69,4.967529722120492,7.7,3.377916142183763,0.0,0.77,0
2025-04-01 13:00:00,3.43,4.649355786634201,7.7,4.929177472337436,0.0,0.77,0
2025-04-01 14:00:00,2.89,4.689496809412825,7.7,5.998789368018645,0.0,0.77,0
2025-04-01 15:00:00,2.0,4.958987767565718,7.7,6.085592546474439,0.0,0.77,0
2025-04-01 16:00:00,1.7,4.276329946679466,7.7,6.343536159664735,0.0,0.77,0
2025-04-01 17:00:00,1.14,3.909397745903296,7.7,4.2548817323920645,2.0,6.33,0
2025-04-01 18:00:00,0.0,4.180850690149628,7.7,2.0561254454172206,2.0,8.18,0
2025-04-01 19:00:00,0.0,3.586282636843618,7.7,0.5,2.0,0.44,0
2025-04-01 20:00:00,0.0,4.235889120938316,7.7,0.5,1.0,0.76,0
2025-04-01 21:00:00,0.0,4.183313622268498,7.7,0.5,0.0,1.6,0
2025-04-01 22:00:00,0.0,4.042463575142057,7.7,0.5,0.0,9.51,0
2025-04-01 23:00:00,0.0,3.5724588182602632,7.7,0.5,0.0,1.84,0
