Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,3.891474445610466,7.7,1.1609892866777332,1.63,0,0
2025-04-01 01:00:00,0.0,3.955689142785086,7.7,0.5,1.46,0,0
2025-04-01 02:00:00,0.0,4.976105050251229,7.7,0.5,0.41,1.02,0
2025-04-01 03:00:00,0.0,4.436074165591837,7.7,0.5,0.0,1.59,0
2025-04-01 04:00:00,0.0,3.9246228297827153,7.7,0.5,0.0,1.49,0
2025-04-01 05:00:00,0.0,4.743601948674611,7.7,0.5,0.0,1.5,0
2025-04-01 06:00:00,0.0,3.853166586324635,7.7,0.5,0.0,1.49,0
2025-04-01 07:00:00,1.68,3.8434765306432297,7.7,0.5,0.0,0.41,0
2025-04-01 08:00:00,3.25,4.813054551190277,7.7,0.5,0.0,0.41,1.33
2025-04-01 09:00:00,4.6,4.7769179817724385,7.7,3.609239350288546,0.0,0.41,1.93
2025-04-01 10:00:00,5.63,4.1481024309751655,7.7,6.426278602175207,0.0,0.41,0
2025-04-01 11:00:00,6.28,4.4832344908390604,7.7,6.114179243690225,0.0,0.41,0
2025-04-01 12:00:00,6.5,3.9655548510217837,7.7,6.439517368419145,0.0,0.41,0
2025-04-01 13:00:00,6.28,4.575091661931298,7.7,6.236412641705184,0.0,0.41,0
2025-04-01 14:00:00,5.63,4.234439992112698,7.7,6.425801447937126,0.0,0.41,0
2025-04-01 15:00:00,4.6,4.163734637582969,7.7,6.338338142859555,0.0,0.41,0
2025-04-01 16:00:00,3.25,4.062692557111326,7.7,6.272759776539072,0.0,0.41,0
2025-04-01 17:00:00,1.68,3.8765788344921672,7.7,4.066456426076443,2.0,5.43,0
2025-04-01 18:00:00,0.0,4.310530052090155,7.7,2.2204006015851965,2.0,7.67,0
2025-04-01 19:00:00,0.0,3.8605174687948343,7.7,0.5,2.0,7.81,0
2025-04-01 20:00:00,0.0,4.523358152992467,7.7,0.5,1.0,0.4,0
2025-04-01 21:00:00,0.0,4.2145432073459235,7.7,0.5,0.0,8.91,0
2025-04-01 22:00:00,0.0,4.163242935944474,7.7,0.5,0.0,1.51,0
2025-04-01 23:00:00,0.0,3.7214109367160875,7.7,0.5,0.0,1.51,0
