Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,2.1780334188599095,1.7,0.0,1.2765602401823082,1.7,0,0
2025-04-01 01:00:00,2.4406445780666073,1.41,0.0,0.49152602786206795,1.41,0,0
2025-04-01 02:00:00,2.3825764746169584,1.36,0.0,0.0,0.39,0.97,0
2025-04-01 03:00:00,2.8041316766327378,1.69,0.0,0.0,0.0,1.69,0
2025-04-01 04:00:00,2.550482634018552,1.64,0.0,0.0,0.0,1.64,0
2025-04-01 05:00:00,2.374409095758164,1.37,0.0,0.0,0.0,1.37,0
2025-04-01 06:00:00,0.0,1.33,0.0,0.0,0.0,1.33,0
2025-04-01 07:00:00,1.0835075121405113,1.42,0.0,0.2180303935344607,0.0,1.33,0.26
2025-04-01 08:00:00,3.2521879524722777,1.6,0.0,2.334113498262843,0.0,1.33,1.39
2025-04-01 09:00:00,6.15324110585062,1.4,0.0,5.498780897568311,0.0,1.33,1.28
2025-04-01 10:00:00,4.534826068906152,1.63,0.0,6.152988072400349,0.0,1.33,0
2025-04-01 11:00:00,6.1659990913632186,1.57,7.7,5.417504885760215,2.0,1.0,0
2025-04-01 12:00:00,6.8098388870634,1.54,7.7,3.662497888772595,2.0,0.74,0
2025-04-01 13:00:00,7.632210642258922,1.43,7.7,0.7611560830186215,2.0,0.85,0
2025-04-01 14:00:00,6.298737882607058,1.45,0.0,6.20431184821499,0.0,0.85,3.18
2025-04-01 15:00:00,5.29566829255499,1.59,0.0,7.303389960186443,0.0,0.85,0
2025-04-01 16:00:00,4.166786490619097,1.49,0.0,5.732629058459032,0.0,0.85,0
2025-04-01 17:00:00,1.6168065218805148,1.35,0.0,8.256864267701086,0.0,0.85,0
2025-04-01 18:00:00,0.0,1.57,7.7,6.2634886425993095,2.0,7.27,0
2025-04-01 19:00:00,0.0,1.35,7.7,2.177804749314346,2.0,7.05,0
2025-04-01 20:00:00,2.1862044784268355,1.38,0.0,1.626054881043094,1.38,0,0
2025-04-01 21:00:00,1.9231339524960545,1.34,0.0,0.27365101873314235,1.34,0,0
2025-04-01 22:00:00,2.0127142346195956,1.38,0.0,0.0,0.27,1.11,0
2025-04-01 23:00:00,1.7543044737724294,1.65,0.0,0.0,0.0,1.65,0
