Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,1.8747852802255878,1.35,0.0,1.8278121069484699,1.35,0,0
2025-04-01 01:00:00,2.60414687010456,1.43,0.0,0.5403995352424261,1.43,0,0
2025-04-01 02:00:00,2.4982410581458505,1.51,0.0,0.0,0.72,0.79,0
2025-04-01 03:00:00,2.7413907146509318,1.56,0.0,0.0,0.0,1.56,0
2025-04-01 04:00:00,1.9178831622258146,1.64,0.0,0.0,0.0,1.64,0
2025-04-01 05:00:00,2.47051252420752,1.62,0.0,0.0,0.0,1.62,0
2025-04-01 06:00:00,0.0,1.62,0.0,0.0,0.0,1.62,0
2025-04-01 07:00:00,1.0587702999317592,2.1,0.0,0.0,0.0,0.42,0
2025-04-01 08:00:00,3.2994736190961196,2.0,0.0,0.9387122641199013,0.0,0.42,1.25
2025-04-01 09:00:00,3.5497794324274823,1.44,0.0,3.754550061838836,0.0,0.42,1.91
2025-04-01 10:00:00,3.606530617917458,1.53,0.0,5.134982828494729,0.0,0.42,0
2025-04-01 11:00:00,5.664416070375626,1.39,0.0,6.844562204993039,0.0,0.42,0
2025-04-01 12:00:00,8.924510310934355,2.05,0.0,6.6890383492375385,0.0,0.42,0
2025-04-01 13:00:00,4.905713878466509,1.57,0.0,6.945770672020684,0.0,0.42,0
2025-04-01 14:00:00,6.664326417113854,1.51,0.0,6.072661278426372,0.0,0.42,0
2025-04-01 15:00:00,5.401801952129556,1.6,0.0,5.888855210016912,0.0,0.42,0
2025-04-01 16:00:00,3.531512499696847,1.54,0.0,5.70486387029845,0.0,0.42,0
2025-04-01 17:00:00,1.353785177709156,1.46,0.0,5.934605718249688,0.0,0.42,0
2025-04-01 18:00:00,0.0,1.87,0.0,5.314696684671417,1.87,0,0
2025-04-01 19:00:00,0.0,1.86,7.7,2.410281447497298,2.0,7.56,0
2025-04-01 20:00:00,1.7093303263254334,1.61,0.0,1.8130045307733451,1.61,0,0
2025-04-01 21:00:00,2.520252799792291,1.42,0.0,0.0778468189831991,1.42,0,0
2025-04-01 22:00:00,2.3168749471384413,1.44,7.7,0.0,0.1,9.04,0
2025-04-01 23:00:00,2.9569718556144955,1.59,0.0,0.0,0.0,1.59,0
