Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,2.410273552551643,1.41,0.0,1.5556536392209999,1.41,0,0
2025-04-01 01:00:00,1.8712797568457886,1.53,0.0,0.5022065480035388,1.53,0,0
2025-04-01 02:00:00,2.8457064890825094,1.48,0.0,0.0,0.56,0.92,0
2025-04-01 03:00:00,1.6649202126741507,1.6,0.0,0.0,0.0,1.6,0
2025-04-01 04:00:00,2.7391443142382337,1.39,0.0,0.0,0.0,1.39,0
2025-04-01 05:00:00,1.968841302094836,1.43,0.0,0.0,0.0,1.43,0
2025-04-01 06:00:00,0.0,1.61,0.0,0.0,0.0,1.61,0
2025-04-01 07:00:00,2.32912965693892,2.17,0.0,0.0,0.0,0.49,0
2025-04-01 08:00:00,4.279754228476251,2.15,0.0,0.9184382286043609,0.0,0.49,1.1
2025-04-01 09:00:00,5.100044705033444,1.57,0.0,3.384483349587986,0.0,0.49,1.93
2025-04-01 10:00:00,4.174527519751355,1.71,0.0,5.286992784378818,0.0,0.49,0
2025-04-01 11:00:00,4.8346251380922265,1.33,7.7,6.1354798186236215,2.0,0.75,0
2025-04-01 12:00:00,5.428743676556218,1.93,0.0,7.007424625032374,0.0,0.75,0
2025-04-01 13:00:00,6.3215127323113105,1.74,7.7,6.479767942431255,2.0,1.16,0
2025-04-01 14:00:00,4.145436651580843,1.43,0.0,7.045373191191828,0.0,1.16,0
2025-04-01 15:00:00,3.50917022147208,1.59,0.0,5.362919427853478,0.0,1.16,0
2025-04-01 16:00:00,2.19157802346055,1.5,0.0,7.515446554645654,0.0,1.16,0
2025-04-01 17:00:00,2.2029398932057926,1.48,7.7,3.9162979763718475,2.0,5.5,0
2025-04-01 18:00:00,0.0,1.81,0.0,2.248385306668782,1.81,0,0
2025-04-01 19:00:00,0.0,2.21,7.7,1.3604247710019284,2.0,7.91,0
2025-04-01 20:00:00,2.341059527363651,1.63,0.0,0.0,1.19,0.44,0
2025-04-01 21:00:00,1.907938814620202,1.65,7.7,0.0,0.0,9.35,0
2025-04-01 22:00:00,2.278856508808376,1.37,0.0,0.0,0.0,1.37,0
2025-04-01 23:00:00,2.012362436344404,1.44,0.0,0.0,0.0,1.44,0
