Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.32,0.0,2.18,1.32,0.0,0.0
2025-04-01 01:00:00,0.0,1.49,0.0,0.69,1.49,0.0,0.0
2025-04-01 02:00:00,0.0,1.46,0.0,0.0,0.69,0.7380865634323571,0.0
2025-04-01 03:00:00,0.0,1.28,0.0,0.0,0.0,1.4653411362933573,0.0
2025-04-01 04:00:00,0.0,1.76,0.0,0.0,0.0,1.9421754737757593,0.0
2025-04-01 05:00:00,0.0,1.45,0.0,0.0,0.0,1.719392261652178,0.0
2025-04-01 06:00:00,0.0,1.93,0.0,0.0,0.0,1.720415331893352,0.0
2025-04-01 07:00:00,2.82,1.08,0.0,1.74,0.0,2.1249980774597743,1.6580005148836865
2025-04-01 08:00:00,5.08,1.23,0.0,5.59,0.0,1.5813725531893823,1.8203596205149493
2025-04-01 09:00:00,6.34,1.88,0.0,7.0,0.0,1.8751316115104864,0.0
2025-04-01 10:00:00,6.34,1.85,0.0,7.0,0.0,1.8806908928101609,0.0
2025-04-01 11:00:00,5.08,1.08,7.7,5.0,2.0,1.9714801592154125,0.0
2025-04-01 12:00:00,2.82,1.78,7.7,3.0,2.0,5.50966735127836,0.0
2025-04-01 13:00:00,0.0,1.62,7.7,1.0,2.0,8.290631355901034,0.0
2025-04-01 14:00:00,0.0,1.82,0.0,0.0,1.0,0.9405184678024522,0.0
2025-04-01 15:00:00,0.0,1.09,0.0,0.0,0.0,1.0514367036990715,0.0
2025-04-01 16:00:00,0.0,1.17,0.0,0.0,0.0,1.1915125958186206,0.0
2025-04-01 17:00:00,0.0,1.75,0.0,0.0,0.0,2.0033788239501664,0.0
2025-04-01 18:00:00,0.0,1.5,7.7,0.0,0.0,9.921222905331073,0.0
2025-04-01 19:00:00,0.0,1.91,7.7,0.0,0.0,8.743759374612068,0.0
2025-04-01 20:00:00,0.0,1.93,0.0,0.0,0.0,1.8084533167497563,0.0
2025-04-01 21:00:00,2.82,1.16,0.0,1.66,0.0,1.837841374953019,1.5896562796780638
2025-04-01 22:00:00,5.08,1.14,0.0,5.6,0.0,1.7363331240331683,2.412564334712281
2025-04-01 23:00:00,6.34,1.89,0.0,7.0,0.0,1.8995453994228846,0.0
