Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.07,0.0,2.43,1.07,0.0,0.0
2025-04-01 01:00:00,0.0,1.52,0.0,0.91,1.52,0.0,0.0
2025-04-01 02:00:00,0.0,1.6,0.0,0.0,0.91,0.6838363821094857,0.0
2025-04-01 03:00:00,0.0,1.84,0.0,0.0,0.0,1.825880742894637,0.0
2025-04-01 04:00:00,0.0,1.57,0.0,0.0,0.0,1.7391045097672135,0.0
2025-04-01 05:00:00,0.0,1.89,0.0,0.0,0.0,1.8957860209075947,0.0
2025-04-01 06:00:00,0.0,1.27,0.0,0.0,0.0,1.1838941073914462,0.0
2025-04-01 07:00:00,2.82,1.02,0.0,1.8,0.0,1.079448827362942,1.5132220710147983
2025-04-01 08:00:00,5.08,1.39,0.0,5.5,0.0,1.4222027477092436,1.8004335863579555
2025-04-01 09:00:00,6.34,1.02,0.0,7.0,0.0,1.3780535855959024,0.0
2025-04-01 10:00:00,6.34,1.62,0.0,7.0,0.0,1.5115939209126865,0.0
2025-04-01 11:00:00,5.08,1.72,7.7,5.0,2.0,2.4664359983029978,0.0
2025-04-01 12:00:00,2.82,1.01,7.7,3.0,2.0,3.4495787339694424,0.0
2025-04-01 13:00:00,0.0,1.4,7.7,1.0,2.0,6.969884384164149,0.0
2025-04-01 14:00:00,0.0,1.92,0.0,0.0,1.0,0.9821680472968479,0.0
2025-04-01 15:00:00,0.0,1.15,0.0,0.0,0.0,0.9498600721067288,0.0
2025-04-01 16:00:00,0.0,1.89,0.0,0.0,0.0,2.1465562567435774,0.0
2025-04-01 17:00:00,0.0,1.17,0.0,0.0,0.0,1.172522410824555,0.0
2025-04-01 18:00:00,0.0,1.98,7.7,0.0,0.0,8.266887784919257,0.0
2025-04-01 19:00:00,0.0,1.85,7.7,0.0,0.0,9.968728048106717,0.0
2025-04-01 20:00:00,0.0,1.44,0.0,0.0,0.0,1.3247377646535017,0.0
2025-04-01 21:00:00,2.82,1.57,0.0,1.25,0.0,1.221803234209838,1.219878366644316
2025-04-01 22:00:00,5.08,1.15,0.0,5.18,0.0,1.2125301352209534,3.108929077062717
2025-04-01 23:00:00,6.34,1.28,0.0,7.0,0.0,1.623941036790437,0.0
