Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.55,0.0,0.0,1.55,0,0
2025-04-01 01:00:00,0.0,1.8,0.0,0.0,1.8,0,0
2025-04-01 02:00:00,0.0,1.98,0.0,0.0,0.15,1.83,0
2025-04-01 03:00:00,0.0,1.94,0.0,0.0,0.0,1.94,0
2025-04-01 04:00:00,0.0,1.86,0.0,0.0,0.0,1.86,0
2025-04-01 05:00:00,0.0,1.68,0.0,0.0,0.0,1.68,0
2025-04-01 06:00:00,0.0,1.36,0.0,0.0,0.0,1.36,0
2025-04-01 07:00:00,0.77,1.87,0.0,0.0,0.0,1.1,0
2025-04-01 08:00:00,0.0,2.09,0.0,0.0,0.0,0.34,0
2025-04-01 09:00:00,2.54,1.73,0.0,0.81,0.0,0.34,0.81
2025-04-01 15:00:00,2.24,1.7,0.0,7.0,0.0,5.26,0
2025-04-01 16:00:00,2.11,1.81,0.0,7.0,0.0,5.26,0
2025-04-01 17:00:00,1.14,1.74,0.0,6.4,0.6,0,0
2025-04-01 21:00:00,0.0,1.79,0.0,0.0,0.63,1.16,0
2025-04-01 22:00:00,0.0,1.57,7.7,0.0,0.0,9.27,0
2025-04-01 23:00:00,0.0,1.87,0.0,0.0,0.0,1.87,0
