Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.8,0.0,1.7,1.8,0,0
2025-04-01 01:00:00,0.0,1.9,0.0,0.0,1.7,0.2,0
2025-04-01 02:00:00,0.0,1.74,0.0,0.0,0.0,1.74,0
2025-04-01 03:00:00,0.0,1.63,0.0,0.0,0.0,1.63,0
2025-04-01 04:00:00,0.0,1.79,0.0,0.0,0.0,1.79,0
2025-04-01 05:00:00,0.0,1.57,0.0,0.0,0.0,1.57,0
2025-04-01 06:00:00,0.0,1.58,0.0,0.0,0.0,1.58,0
2025-04-01 07:00:00,0.0,2.28,0.0,0.0,0.0,1.64,0
2025-04-01 08:00:00,1.24,2.08,0.0,0.0,0.0,0.84,0
2025-04-01 09:00:00,0.77,1.73,0.0,0.0,0.0,0.96,0
2025-04-01 13:00:00,1.07,1.73,0.0,0.0,0.07,0.59,0
2025-04-01 14:00:00,1.05,1.77,0.0,0.0,0.0,0.72,0
2025-04-01 15:00:00,1.35,1.78,0.0,0.0,0.0,0.43,0
2025-04-01 16:00:00,0.72,1.8,0.0,0.0,0.0,1.08,0
2025-04-01 17:00:00,0.57,1.83,0.0,0.0,0.0,1.26,0
2025-04-01 18:00:00,0.0,2.45,0.0,0.0,0.0,2.45,0
2025-04-01 21:00:00,0.0,1.75,0.0,0.0,0.0,1.75,0
2025-04-01 22:00:00,0.0,1.79,0.0,0.0,0.0,1.79,0
2025-04-01 23:00:00,0.0,1.65,0.0,0.0,0.0,1.65,0
