Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.78,0.0,1.72,1.78,0,0
2025-04-01 01:00:00,0.0,1.76,0.0,0.0,1.72,0.04,0
2025-04-01 02:00:00,0.0,1.75,0.0,0.0,0.0,1.75,0
2025-04-01 03:00:00,0.0,1.84,0.0,0.0,0.0,1.84,0
2025-04-01 04:00:00,0.0,1.49,0.0,0.0,0.0,1.49,0
2025-04-01 05:00:00,0.0,1.74,0.0,0.0,0.0,1.74,0
2025-04-01 06:00:00,0.0,1.92,0.0,0.0,0.0,1.92,0
2025-04-01 07:00:00,1.1,2.21,0.0,0.0,0.0,1.11,0
2025-04-01 08:00:00,0.0,2.54,0.0,0.0,0.0,0.46,0
2025-04-01 09:00:00,2.83,1.75,0.0,1.08,0.0,0.46,1.08
2025-04-01 13:00:00,3.36,1.67,0.0,2.52,0.0,4.69,0.86
2025-04-01 15:00:00,0.0,1.82,0.0,0.0,0.0,4.69,0
2025-04-01 16:00:00,0.0,1.75,0.0,0.0,0.0,4.69,0
2025-04-01 17:00:00,0.0,1.69,7.7,0.0,2.0,6.68,0
2025-04-01 19:00:00,0.0,2.28,7.7,0.0,1.14,8.84,0
2025-04-01 21:00:00,0.0,1.62,0.0,0.0,0.0,1.62,0
2025-04-01 22:00:00,0.0,1.79,7.7,0.0,0.0,9.49,0
2025-04-01 23:00:00,0.0,2.0,0.0,0.0,0.0,2.0,0
