Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.41,0.0,2.09,1.41,0,0
2025-04-01 01:00:00,0.0,1.57,0.0,0.0,1.57,0,0
2025-04-01 02:00:00,0.0,1.3,0.0,0.0,0.52,0.78,0
2025-04-01 03:00:00,0.0,1.62,0.0,0.0,0.0,1.62,0
2025-04-01 04:00:00,0.0,1.4,0.0,0.0,0.0,1.4,0
2025-04-01 05:00:00,0.0,1.41,0.0,0.0,0.0,1.41,0
2025-04-01 06:00:00,0.0,1.32,0.0,0.0,0.0,1.32,0
2025-04-01 07:00:00,0.0,2.07,0.0,0.0,0.0,0.39,0
2025-04-01 08:00:00,0.0,2.07,0.0,0.0,0.0,0.39,1.18
2025-04-01 09:00:00,4.6,1.48,0.0,4.3,0.0,0.39,1.94
2025-04-01 12:00:00,6.5,1.89,7.7,5.0,2.0,1.09,0
2025-04-01 15:00:00,4.6,1.57,0.0,7.0,0.0,1.09,0
2025-04-01 16:00:00,3.25,1.57,0.0,7.0,0.0,1.09,0
2025-04-01 17:00:00,1.68,1.43,0.0,7.0,0.0,1.09,0
2025-04-01 21:00:00,0.0,1.43,0.0,0.0,1.31,0.12,0
2025-04-01 22:00:00,0.0,1.4,0.0,0.0,0.0,1.4,0
2025-04-01 23:00:00,0.0,1.54,0.0,0.0,0.0,1.54,0
