Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.32,0.0,2.18,1.32,0,0
2025-04-01 01:00:00,0.0,1.34,0.0,0.84,1.34,0,0
2025-04-01 02:00:00,0.0,1.47,0.0,0.0,0.84,0.63,0
2025-04-01 03:00:00,0.0,1.68,0.0,0.0,0.0,1.68,0
2025-04-01 04:00:00,0.0,1.64,0.0,0.0,0.0,1.64,0
2025-04-01 05:00:00,0.0,1.56,0.0,0.0,0.0,1.56,0
2025-04-01 06:00:00,0.0,1.41,0.0,0.0,0.0,1.41,0
2025-04-01 07:00:00,1.68,1.31,0.0,0.37,0.0,1.41,0.37
2025-04-01 08:00:00,3.25,1.42,0.0,2.2,0.0,1.41,1.46
2025-04-01 09:00:00,4.6,1.47,0.0,5.33,0.0,1.41,0.93
2025-04-01 10:00:00,5.63,1.35,0.0,7.0,0.0,1.41,0
2025-04-01 11:00:00,6.28,1.54,7.7,5.0,2.0,0.96,0
2025-04-01 12:00:00,6.5,1.38,7.7,3.0,2.0,0.58,0
2025-04-01 13:00:00,6.28,1.46,7.7,1.0,2.0,0.88,0
2025-04-01 14:00:00,5.63,1.61,0.0,5.02,0.0,0.88,3.02
2025-04-01 15:00:00,4.6,1.55,0.0,7.0,0.0,0.88,0
2025-04-01 16:00:00,3.25,1.46,0.0,7.0,0.0,0.88,0
2025-04-01 17:00:00,1.68,1.43,0.0,7.0,0.0,0.88,0
2025-04-01 18:00:00,0.0,1.43,7.7,5.0,2.0,7.13,0
2025-04-01 19:00:00,0.0,1.32,7.7,3.0,2.0,7.02,0
2025-04-01 20:00:00,0.0,1.49,0.0,1.51,1.49,0,0
2025-04-01 21:00:00,0.0,1.35,0.0,0.16,1.35,0,0
2025-04-01 22:00:00,0.0,1.36,0.0,0.0,0.16,1.2,0
2025-04-01 23:00:00,0.0,1.6,0.0,0.0,0.0,1.6,0
