Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.5,0.0,2.0,1.5,0,0
2025-04-01 01:00:00,0.0,1.32,0.0,0.68,1.32,0,0
2025-04-01 02:00:00,0.0,1.43,0.0,0.0,0.68,0.75,0
2025-04-01 03:00:00,0.0,1.58,0.0,0.0,0.0,1.58,0
2025-04-01 04:00:00,0.0,1.54,0.0,0.0,0.0,1.54,0
2025-04-01 05:00:00,0.0,1.63,0.0,0.0,0.0,1.63,0
2025-04-01 06:00:00,0.0,1.6,0.0,0.0,0.0,1.6,0
2025-04-01 07:00:00,1.68,1.55,0.0,0.13,0.0,1.6,0.13
2025-04-01 08:00:00,3.25,1.61,0.0,1.78,0.0,1.6,1.51
2025-04-01 09:00:00,4.6,1.6,0.0,4.77,0.0,1.6,1.22
2025-04-01 10:00:00,5.63,1.4,0.0,7.0,0.0,1.6,0
2025-04-01 11:00:00,6.28,1.6,7.7,5.0,2.0,1.02,0
2025-04-01 12:00:00,6.5,1.4,7.7,3.0,2.0,0.6,0
2025-04-01 13:00:00,6.28,1.42,7.7,1.0,2.0,0.84,0
2025-04-01 14:00:00,5.63,1.58,0.0,5.05,0.0,0.84,3.05
2025-04-01 15:00:00,4.6,1.69,0.0,7.0,0.0,0.84,0
2025-04-01 16:00:00,3.25,1.44,0.0,7.0,0.0,0.84,0
2025-04-01 17:00:00,1.68,1.31,0.0,7.0,0.0,0.84,0
2025-04-01 18:00:00,0.0,1.67,7.7,5.0,2.0,7.37,0
2025-04-01 19:00:00,0.0,1.56,7.7,3.0,2.0,7.26,0
2025-04-01 20:00:00,0.0,1.61,0.0,1.39,1.61,0,0
2025-04-01 21:00:00,0.0,1.54,0.0,0.0,1.39,0.15,0
2025-04-01 22:00:00,0.0,1.31,0.0,0.0,0.0,1.31,0
2025-04-01 23:00:00,0.0,1.33,0.0,0.0,0.0,1.33,0
