Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.86,0.0,1.64,1.86,0,0.0
2025-04-01 01:00:00,0.0,1.87,0.0,0.0,1.64,-1.155504002979462,0
2025-04-01 02:00:00,0.0,1.97,0.0,0.0,0.0,14.473021435529331,0
2025-04-01 03:00:00,0.0,1.74,0.0,0.0,0.0,-2.149343065866842,0
2025-04-01 04:00:00,0.0,1.54,0.0,0.0,0.0,1.54,0.0
2025-04-01 05:00:00,0.0,1.69,0.0,0.0,0.0,-4.332076821928959,0
2025-04-01 06:00:00,0.0,1.63,0.0,0.0,0.0,-3.9467123851025314,0
2025-04-01 07:00:00,0.82,2.13,0.0,0.0,0.0,-3.980407486890828,0
2025-04-01 08:00:00,1.73,2.36,0.0,0.0,0.0,-1.908438163504501,0
2025-04-01 09:00:00,2.88,1.64,0.0,1.24,0.0,-4.177111512284784,1.24
2025-04-01 10:00:00,2.77,1.7,0.0,2.31,0.0,0.63,0.0
2025-04-01 11:00:00,3.01,1.67,7.7,0.31,2.0,-1.6751280207429713,0
2025-04-01 12:00:00,2.87,2.18,0.0,1.0,0.0,15.31963945857095,0.38
2025-04-01 13:00:00,2.95,1.64,7.7,0.0,1.0,5.39,0.0
2025-04-01 14:00:00,3.63,1.76,0.0,1.87,0.0,-3.1303456672509777,1.87
2025-04-01 15:00:00,2.75,1.98,0.0,2.64,0.0,5.39,0.0
2025-04-01 16:00:00,1.54,1.93,0.0,2.25,0.39,-2.748221367990028,0
2025-04-01 17:00:00,1.11,1.46,0.0,1.9,0.35,-4.788097052146086,0
2025-04-01 18:00:00,0.0,2.02,7.7,0.0,1.9,7.82,0.0
2025-04-01 19:00:00,0.0,2.23,0.0,0.0,0.0,-4.109652152817713,0
2025-04-01 20:00:00,0.0,1.98,0.0,0.0,0.0,-1.9440442579492037,0
2025-04-01 21:00:00,0.0,1.69,7.7,0.0,0.0,-1.8050801287008489,0
2025-04-01 22:00:00,0.0,1.78,0.0,0.0,0.0,1.78,0.0
2025-04-01 23:00:00,0.0,1.82,0.0,0.0,0.0,13.410491347092927,0
