Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.39,0.0,2.11,1.39,-3.981273797649866,0
2025-04-01 01:00:00,0.0,1.54,0.0,0.57,1.54,0,0.0
2025-04-01 02:00:00,0.0,1.42,0.0,0.0,0.57,-3.505554674268968,0
2025-04-01 03:00:00,0.0,1.45,0.0,0.0,0.0,1.45,0.0
2025-04-01 04:00:00,0.0,1.36,0.0,0.0,0.0,1.36,0.0
2025-04-01 05:00:00,0.0,1.58,0.0,0.0,0.0,-3.669065252062178,0
2025-04-01 06:00:00,0.0,1.63,0.0,0.0,0.0,12.663293927241009,0
2025-04-01 07:00:00,1.68,1.82,0.0,0.0,0.0,-4.234400454765229,0
2025-04-01 08:00:00,3.25,1.95,0.0,1.3,0.0,-3.0240157465922826,1.3
2025-04-01 09:00:00,4.6,1.44,0.0,4.46,0.0,0.9245963318675219,1.86
2025-04-01 10:00:00,5.63,1.55,0.0,7.0,0.0,0.14,0.0
2025-04-01 11:00:00,6.28,1.37,0.0,7.0,0.0,0.9904052185636621,0
2025-04-01 12:00:00,6.5,1.88,0.0,7.0,0.0,-3.1108054586380574,0
2025-04-01 13:00:00,6.28,1.53,0.0,7.0,0.0,-4.324245067030798,0
2025-04-01 14:00:00,5.63,1.41,0.0,7.0,0.0,-1.9991806450408647,0
2025-04-01 15:00:00,4.6,1.33,0.0,7.0,0.0,0.8455768798207525,0
2025-04-01 16:00:00,3.25,1.6,0.0,7.0,0.0,-1.9163945295882034,0
2025-04-01 17:00:00,1.68,1.53,0.0,7.0,0.0,0.925554955259468,0
2025-04-01 18:00:00,0.0,1.88,0.0,5.12,1.88,0,0.0
2025-04-01 19:00:00,0.0,1.97,0.0,3.15,1.97,0.0,0
2025-04-01 20:00:00,0.0,1.57,0.0,1.58,1.57,0,0.0
2025-04-01 21:00:00,0.0,1.59,0.0,0.0,1.58,0.045459582575322434,0
2025-04-01 22:00:00,0.0,1.41,7.7,0.0,0.0,-3.8305385235446563,0
2025-04-01 23:00:00,0.0,1.62,0.0,0.0,0.0,-4.359005733658806,0
