Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.78,0.0,1.72,1.78,-1.569037684527467,0
2025-04-01 01:00:00,0.0,1.67,0.0,0.05,1.67,-4.730185071447691,0
2025-04-01 02:00:00,0.0,1.65,0.0,0.0,0.05,1.6,0.0
2025-04-01 03:00:00,0.0,1.85,0.0,0.0,0.0,-4.8497864693470145,0
2025-04-01 04:00:00,0.0,1.62,0.0,0.0,0.0,-1.5191669201749556,0
2025-04-01 05:00:00,0.0,1.75,0.0,0.0,0.0,7.149576475779029,0
2025-04-01 06:00:00,0.0,1.8,0.0,0.0,0.0,9.26689799927937,0
2025-04-01 07:00:00,1.14,1.99,0.0,0.0,0.0,-3.046591314155481,0
2025-04-01 08:00:00,1.54,2.16,0.0,0.0,0.0,-4.758625277491811,0
2025-04-01 09:00:00,2.33,1.81,0.0,0.52,0.0,-3.180590367066384,0.52
2025-04-01 10:00:00,2.43,1.69,0.0,1.26,0.0,2.3194743362366266,0.22
2025-04-01 11:00:00,2.98,1.9,0.0,2.34,0.0,-3.8631385421997333,0
2025-04-01 12:00:00,3.61,2.18,7.7,0.34,2.0,-1.1463218311171897,0
2025-04-01 13:00:00,4.17,2.01,0.0,2.5,0.0,25.152984807296544,1.82
2025-04-01 14:00:00,3.61,1.56,0.0,4.55,0.0,32.21135133603993,0
2025-04-01 15:00:00,2.13,1.81,0.0,4.87,0.0,-4.396456681549271,0
2025-04-01 16:00:00,1.34,1.78,0.0,4.43,0.44,-3.1671240750827976,0
2025-04-01 17:00:00,0.81,1.56,0.0,3.68,0.75,-3.4280042713882763,0
2025-04-01 18:00:00,0.0,2.38,7.7,1.68,2.0,-4.760144408032156,0
2025-04-01 19:00:00,0.0,2.09,0.0,0.0,1.68,-3.098884571344947,0
2025-04-01 20:00:00,0.0,1.74,0.0,0.0,0.0,13.534551977883954,0
2025-04-01 21:00:00,0.0,1.61,0.0,0.0,0.0,1.61,0.0
2025-04-01 22:00:00,0.0,1.75,7.7,0.0,0.0,-1.2629945329899868,0
2025-04-01 23:00:00,0.0,1.69,0.0,0.0,0.0,5.532727620503318,0
