Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.49,0.0,0.0,1.49,0,0
2025-04-01 01:00:00,0.0,1.57,0.0,0.44,1.57,0,0
2025-04-01 02:00:00,0.0,1.45,0.0,0.0,0.44,1.01,0
2025-04-01 03:00:00,0.0,1.69,0.0,0.0,0.0,1.69,0
2025-04-01 04:00:00,0.0,1.4,0.0,0.0,0.0,1.4,0
2025-04-01 05:00:00,0.0,1.43,0.0,0.0,0.0,1.43,0
2025-04-01 06:00:00,0.0,1.31,0.0,0.0,0.0,1.31,0
2025-04-01 07:00:00,1.68,1.64,0.0,0.05,0.0,1.31,0.05
2025-04-01 08:00:00,3.25,1.5,0.0,1.8,0.0,1.31,1.71
2025-04-01 09:00:00,0.0,1.56,0.0,0.0,0.0,1.31,1.24
2025-04-01 13:00:00,6.28,1.67,7.7,1.0,2.0,1.09,0
2025-04-01 15:00:00,4.6,1.32,0.0,7.0,0.0,1.09,0
2025-04-01 16:00:00,0.0,1.61,0.0,0.0,0.0,1.09,0
2025-04-01 17:00:00,1.68,1.51,0.0,7.0,0.0,1.09,0
2025-04-01 19:00:00,0.0,1.44,7.7,0.0,2.0,7.14,0
2025-04-01 21:00:00,0.0,1.52,0.0,0.0,1.46,0.06,0
2025-04-01 22:00:00,0.0,1.35,0.0,0.0,0.0,1.35,0
2025-04-01 23:00:00,0.0,1.47,0.0,0.0,0.0,1.47,0
