Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.61,0.0,1.89,1.61,0,0
2025-04-01 01:00:00,0.0,1.31,0.0,0.58,1.31,0,0
2025-04-01 02:00:00,0.0,1.43,0.0,0.0,0.58,0.85,0
2025-04-01 03:00:00,0.0,1.51,0.0,0.0,0.0,1.51,0
2025-04-01 04:00:00,0.0,1.7,0.0,0.0,0.0,1.7,0
2025-04-01 05:00:00,0.0,1.5,0.0,0.0,0.0,1.5,0
2025-04-01 06:00:00,0.0,1.5,0.0,0.0,0.0,1.5,0
2025-04-01 07:00:00,1.68,1.52,0.0,0.16,0.0,1.5,0.16
2025-04-01 08:00:00,3.25,1.63,0.0,1.78,0.0,1.5,1.46
2025-04-01 09:00:00,4.6,1.61,0.0,4.77,0.0,1.5,1.21
2025-04-01 11:00:00,0.0,1.67,7.7,0.0,2.0,1.09,0
2025-04-01 15:00:00,4.6,1.6,0.0,7.0,0.0,0.74,0
2025-04-01 16:00:00,3.25,1.34,0.0,7.0,0.0,0.74,0
2025-04-01 17:00:00,1.68,1.43,0.0,7.0,0.0,0.74,0
2025-04-01 21:00:00,0.0,1.62,0.0,0.0,1.31,0.31,0
2025-04-01 22:00:00,0.0,1.64,0.0,0.0,0.0,1.64,0
2025-04-01 23:00:00,0.0,1.41,0.0,0.0,0.0,1.41,0
