Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 01:00:00,0.0,1.47,0.0,0.94,1.47,0,0
2025-04-01 03:00:00,0.0,1.53,0.0,0.0,0.0,1.53,0
2025-04-01 04:00:00,0.0,1.74,0.0,0.0,0.0,1.74,0
2025-04-01 05:00:00,0.0,1.41,0.0,0.0,0.0,1.41,0
2025-04-01 07:00:00,2.82,1.47,0.0,1.35,0.0,1.89,1.35
2025-04-01 08:00:00,5.08,1.14,0.0,5.29,0.0,1.89,2.59
2025-04-01 09:00:00,6.34,1.19,0.0,7.0,0.0,1.89,0
2025-04-01 11:00:00,5.08,1.65,7.7,5.0,2.0,2.26,0
2025-04-01 12:00:00,2.82,1.11,7.7,3.0,2.0,3.99,0
2025-04-01 13:00:00,0.0,1.62,7.7,1.0,2.0,7.32,0
2025-04-01 14:00:00,0.0,1.9,0.0,0.0,1.0,0.9,0
2025-04-01 15:00:00,0.0,1.13,0.0,0.0,0.0,1.13,0
2025-04-01 17:00:00,0.0,1.56,0.0,0.0,0.0,1.56,0
2025-04-01 18:00:00,0.0,1.46,7.7,0.0,0.0,9.16,0
2025-04-01 20:00:00,0.0,1.23,0.0,0.0,0.0,1.23,0
2025-04-01 21:00:00,2.82,1.22,0.0,1.6,0.0,1.23,1.6
2025-04-01 23:00:00,6.34,1.94,0.0,7.0,0.0,1.23,0
