Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.51,0.0,1.99,1.51,0,0
2025-04-01 01:00:00,0.0,1.28,0.0,0.71,1.28,0,0
2025-04-01 02:00:00,0.0,1.44,0.0,0.0,0.71,0.72,0
2025-04-01 03:00:00,0.0,1.52,0.0,0.0,0.0,1.52,0
2025-04-01 04:00:00,0.0,1.58,0.0,0.0,0.0,1.58,0
2025-04-01 05:00:00,0.0,1.14,0.0,0.0,0.0,1.14,0
2025-04-01 09:00:00,6.34,1.26,0.0,7.0,0.0,1.12,0
2025-04-01 10:00:00,6.34,1.23,0.0,7.0,0.0,1.12,0
2025-04-01 11:00:00,5.08,1.8,7.7,5.0,2.0,2.41,0
2025-04-01 13:00:00,0.0,1.6,7.7,1.0,2.0,7.3,0
2025-04-01 14:00:00,0.0,1.78,0.0,0.0,1.0,0.78,0
2025-04-01 15:00:00,0.0,2.0,0.0,0.0,0.0,2.0,0
2025-04-01 16:00:00,0.0,1.36,0.0,0.0,0.0,1.36,0
2025-04-01 17:00:00,0.0,1.73,0.0,0.0,0.0,1.73,0
2025-04-01 18:00:00,0.0,1.16,7.7,0.0,0.0,8.86,0
2025-04-01 21:00:00,2.82,1.13,0.0,1.69,0.0,1.9,1.69
2025-04-01 22:00:00,5.08,1.02,0.0,5.76,0.0,1.9,2.37
2025-04-01 23:00:00,6.34,1.3,0.0,7.0,0.0,1.9,0
