Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.0,0.0,2.5,1.0,0,0
2025-04-01 01:00:00,0.0,1.38,0.0,1.12,1.38,0,0
2025-04-01 02:00:00,0.0,1.97,0.0,0.0,1.12,0.85,0
2025-04-01 03:00:00,0.0,1.17,0.0,0.0,0.0,1.17,0
2025-04-01 04:00:00,0.0,1.47,0.0,0.0,0.0,1.47,0
2025-04-01 05:00:00,0.0,1.46,0.0,0.0,0.0,1.46,0
2025-04-01 06:00:00,0.0,1.19,0.0,0.0,0.0,1.19,0
2025-04-01 07:00:00,2.82,1.42,0.0,1.4,0.0,1.19,1.4
2025-04-01 10:00:00,6.34,1.94,0.0,7.0,0.0,1.19,0
2025-04-01 11:00:00,5.08,1.68,7.7,5.0,2.0,2.3,0
2025-04-01 12:00:00,2.82,1.65,7.7,3.0,2.0,4.53,0
2025-04-01 13:00:00,0.0,1.88,7.7,1.0,2.0,7.58,0
2025-04-01 14:00:00,0.0,1.87,0.0,0.0,1.0,0.87,0
2025-04-01 15:00:00,0.0,1.44,0.0,0.0,0.0,1.44,0
2025-04-01 16:00:00,0.0,1.98,0.0,0.0,0.0,1.98,0
2025-04-01 17:00:00,0.0,1.45,0.0,0.0,0.0,1.45,0
2025-04-01 18:00:00,0.0,1.6,7.7,0.0,0.0,9.3,0
2025-04-01 19:00:00,0.0,1.18,7.7,0.0,0.0,8.88,0
2025-04-01 21:00:00,2.82,1.67,0.0,1.15,0.0,1.17,1.15
2025-04-01 22:00:00,5.08,1.26,0.0,4.97,0.0,1.17,2.67
2025-04-01 23:00:00,6.34,1.82,0.0,7.0,0.0,1.17,0
