Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.78,0.0,1.72,1.78,0,0
2025-04-01 01:00:00,0.0,1.64,0.0,0.08,1.64,0,0
2025-04-01 02:00:00,0.0,1.55,0.0,0.0,0.08,1.46,0
2025-04-01 03:00:00,0.0,1.07,0.0,0.0,0.0,1.07,0
2025-04-01 05:00:00,0.0,1.69,0.0,0.0,0.0,1.69,0
2025-04-01 07:00:00,2.82,1.92,0.0,0.9,0.0,1.33,0.9
2025-04-01 08:00:00,5.08,1.85,0.0,4.13,0.0,1.33,2.33
2025-04-01 09:00:00,6.34,1.34,0.0,7.0,0.0,1.33,0.87
2025-04-01 10:00:00,6.34,1.18,0.0,7.0,0.0,1.33,0
2025-04-01 11:00:00,5.08,1.22,7.7,5.0,2.0,1.83,0
2025-04-01 13:00:00,0.0,1.59,7.7,1.0,2.0,7.29,0
2025-04-01 14:00:00,0.0,1.07,0.0,0.0,1.0,0.07,0
2025-04-01 15:00:00,0.0,1.21,0.0,0.0,0.0,1.21,0
2025-04-01 17:00:00,0.0,1.1,0.0,0.0,0.0,1.1,0
2025-04-01 18:00:00,0.0,1.36,7.7,0.0,0.0,9.06,0
2025-04-01 19:00:00,0.0,1.67,7.7,0.0,0.0,9.37,0
2025-04-01 20:00:00,0.0,1.68,0.0,0.0,0.0,1.68,0
2025-04-01 22:00:00,5.08,1.6,0.0,4.88,0.0,1.68,2.1
2025-04-01 23:00:00,6.34,1.59,0.0,7.0,0.0,1.68,0
