Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.61,0.0,1.89,1.61,0.0,0
2025-04-01 01:00:00,0.0,1.56,0.0,0.33,1.56,-2.130702769829288,0
2025-04-01 02:00:00,0.0,1.6,0.0,0.0,0.33,6.726496699059528,0
2025-04-01 03:00:00,0.0,1.36,0.0,0.0,0.0,-3.8178584694229145,0
2025-04-01 04:00:00,0.0,1.3,0.0,0.0,0.0,-1.374771219376651,0
2025-04-01 05:00:00,0.0,1.45,0.0,0.0,0.0,5.569304469019592,0
2025-04-01 06:00:00,0.0,1.7,0.0,0.0,0.0,1.7,0.0
2025-04-01 07:00:00,1.68,1.37,0.0,0.32,0.0,-2.179384747015935,0.32
2025-04-01 08:00:00,3.25,1.56,0.0,2.01,0.0,-1.8403648651040334,1.38
2025-04-01 09:00:00,4.6,1.51,0.0,5.1,0.0,-4.3370235243940165,1.08
2025-04-01 10:00:00,5.63,1.31,0.0,7.0,0.0,-1.5624542741529046,0
2025-04-01 11:00:00,6.28,1.46,7.7,5.0,2.0,-4.728695416452603,0
2025-04-01 12:00:00,6.5,1.38,7.7,3.0,2.0,0.58,0.0
2025-04-01 13:00:00,6.28,1.58,7.7,1.0,2.0,4.561665286343884,0
2025-04-01 14:00:00,5.63,1.47,0.0,5.16,0.0,4.2925674299253505,3.16
2025-04-01 15:00:00,4.6,1.64,0.0,7.0,0.0,5.098154021855986,0
2025-04-01 16:00:00,3.25,1.35,0.0,7.0,0.0,1.0,0.0
2025-04-01 17:00:00,1.68,1.63,0.0,7.0,0.0,1.0,0.0
2025-04-01 18:00:00,0.0,1.35,7.7,5.0,2.0,-4.562798070536132,0
2025-04-01 19:00:00,0.0,1.34,7.7,3.0,2.0,-1.802294081571461,0
2025-04-01 20:00:00,0.0,1.47,0.0,1.53,1.47,-3.1187466324157005,0
2025-04-01 21:00:00,0.0,1.44,0.0,0.1,1.44,0,0.0
2025-04-01 22:00:00,0.0,1.6,0.0,0.0,0.1,1.51,0.0
2025-04-01 23:00:00,0.0,1.54,0.0,0.0,0.0,11.121940382798785,0
