Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.46,0.0,2.04,1.46,-3.7682560971884347,0
2025-04-01 01:00:00,0.0,1.55,0.0,0.49,1.55,-1.8950651190873824,0
2025-04-01 02:00:00,0.0,1.6,0.0,0.0,0.49,1.11,0.0
2025-04-01 03:00:00,0.0,1.62,0.0,0.0,0.0,-1.7695118869712942,0
2025-04-01 04:00:00,0.0,1.38,0.0,0.0,0.0,8.166925478672926,0
2025-04-01 05:00:00,0.0,1.67,0.0,0.0,0.0,-1.5107505311956744,0
2025-04-01 06:00:00,0.0,1.6,0.0,0.0,0.0,9.422295404749633,0
2025-04-01 07:00:00,1.68,1.53,0.0,0.15,0.0,-2.61224897056491,0.15
2025-04-01 08:00:00,3.25,1.47,0.0,1.94,0.0,12.139031036982054,1.63
2025-04-01 09:00:00,4.6,1.61,0.0,4.92,0.0,1.6,7.0688046491420495
2025-04-01 10:00:00,5.63,1.52,0.0,7.0,0.0,-3.3214028181273716,0
2025-04-01 11:00:00,6.28,1.43,7.7,5.0,2.0,5.522101734557147,0
2025-04-01 12:00:00,6.5,1.46,7.7,3.0,2.0,-3.2082757368092163,0
2025-04-01 13:00:00,6.28,1.46,7.7,1.0,2.0,2.9011454695637418,0
2025-04-01 14:00:00,5.63,1.56,0.0,5.07,0.0,3.4829783897560245,3.07
2025-04-01 15:00:00,4.6,1.59,0.0,7.0,0.0,-1.0033661112510694,0
2025-04-01 16:00:00,3.25,1.68,0.0,7.0,0.0,0.88,0.0
2025-04-01 17:00:00,1.68,1.43,0.0,7.0,0.0,-3.0405811547805373,0
2025-04-01 18:00:00,0.0,1.42,7.7,5.0,2.0,-1.9873335080801824,0
2025-04-01 19:00:00,0.0,1.47,7.7,3.0,2.0,-2.9605049253732916,0
2025-04-01 20:00:00,0.0,1.48,0.0,1.52,1.48,0,0.0
2025-04-01 21:00:00,0.0,1.57,0.0,0.0,1.52,-3.100899952341653,0
2025-04-01 22:00:00,0.0,1.66,0.0,0.0,0.0,-4.437599882286676,0
2025-04-01 23:00:00,0.0,1.53,0.0,0.0,0.0,1.53,0.0
