Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.64,0.0,1.86,1.64,0,0.0
2025-04-01 01:00:00,0.0,1.38,0.0,0.47,1.38,0.0,0
2025-04-01 02:00:00,0.0,1.54,0.0,0.0,0.47,7.222686977691497,0
2025-04-01 03:00:00,0.0,1.68,0.0,0.0,0.0,-2.0257468844689552,0
2025-04-01 04:00:00,0.0,1.35,0.0,0.0,0.0,4.0848602257118785,0
2025-04-01 05:00:00,0.0,1.32,0.0,0.0,0.0,-2.8946231957511652,0
2025-04-01 06:00:00,0.0,1.39,0.0,0.0,0.0,10.187598095365994,0
2025-04-01 07:00:00,1.68,1.67,0.0,0.01,0.0,10.267150448796931,0.01
2025-04-01 08:00:00,3.25,1.55,0.0,1.71,0.0,-2.076082370108915,1.69
2025-04-01 09:00:00,4.6,1.37,0.0,4.94,0.0,-2.4526903569634855,1.52
2025-04-01 10:00:00,5.63,1.49,0.0,7.0,0.0,-4.096018458851745,0
2025-04-01 11:00:00,6.28,1.5,7.7,5.0,2.0,6.4666551811019,0
2025-04-01 12:00:00,6.5,1.63,7.7,3.0,2.0,-3.1667844310358775,0
2025-04-01 13:00:00,6.28,1.47,7.7,1.0,2.0,4.05506611285689,0
2025-04-01 14:00:00,5.63,1.68,0.0,4.95,0.0,5.20221688989746,2.95
2025-04-01 15:00:00,4.6,1.64,0.0,7.0,0.0,-1.6576156850818267,0
2025-04-01 16:00:00,3.25,1.37,0.0,7.0,0.0,-4.546518280465694,0
2025-04-01 17:00:00,1.68,1.37,0.0,7.0,0.0,0.89,0.0
2025-04-01 18:00:00,0.0,1.43,7.7,5.0,2.0,7.13,0.0
2025-04-01 19:00:00,0.0,1.46,7.7,3.0,2.0,39.838380987708625,0
2025-04-01 20:00:00,0.0,1.68,0.0,1.32,1.68,0.0,0
2025-04-01 21:00:00,0.0,1.32,0.0,0.0,1.32,0.0,0
2025-04-01 22:00:00,0.0,1.37,0.0,0.0,0.0,8.962957615893748,0
2025-04-01 23:00:00,0.0,1.38,0.0,0.0,0.0,8.003483103576599,0
