Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,2.1698867437969733,1.3690203236234102,1.94,1.56,0,0
2025-04-01 01:00:00,0.0,1.822384839900998,1.168730282789209,0.69,1.25,0,0
2025-04-01 02:00:00,0.0,2.6216368656976377,1.6220535413750239,0.0,0.69,0.97,0
2025-04-01 03:00:00,0.0,2.1339787307374305,1.8329857076904768,0.0,0.0,1.34,0
2025-04-01 04:00:00,0.0,2.222950146607009,1.3959601759533542,0.0,0.0,1.4,0
2025-04-01 05:00:00,0.0,1.8219027423883791,1.8612911106217682,0.0,0.0,1.24,0
2025-04-01 06:00:00,0.0,2.472759631506863,1.1665670962042225,0.0,0.0,1.95,0
2025-04-01 07:00:00,2.82,2.722358373443172,1.0449069055525015,0.82,0.0,1.95,0.82
2025-04-01 08:00:00,5.08,1.889162613535276,1.2458426471017068,4.69,0.0,1.95,3.04
2025-04-01 09:00:00,6.34,2.172232097922069,1.7382429060569673,7.0,0.0,1.95,0.37
2025-04-01 10:00:00,6.34,1.8418887692806911,1.8612981667849682,7.0,0.0,1.95,0
2025-04-01 11:00:00,5.08,2.534859666347457,8.944524087502316,5.0,2.0,2.51,0
2025-04-01 12:00:00,2.82,1.7828448181384653,9.241799644780066,3.0,2.0,4.08,0
2025-04-01 13:00:00,0.0,2.6595523629914872,9.540207360911774,1.0,2.0,7.48,0
2025-04-01 14:00:00,0.0,2.5737485085733054,1.766215938601577,0.0,1.0,0.89,0
2025-04-01 15:00:00,0.0,2.3308897538231337,1.8353188779930407,0.0,0.0,1.48,0
2025-04-01 16:00:00,0.0,2.2256371273828677,1.0720113757987475,0.0,0.0,1.47,0
2025-04-01 17:00:00,0.0,2.4616468238306535,1.8918834703862935,0.0,0.0,1.72,0
2025-04-01 18:00:00,0.0,2.154381482751794,9.221002346652408,0.0,0.0,9.27,0
2025-04-01 19:00:00,0.0,2.04464676102228,8.807719129525292,0.0,0.0,8.83,0
2025-04-01 20:00:00,0.0,2.5463386110671964,1.9331595635519183,0.0,0.0,1.74,0
2025-04-01 21:00:00,2.82,2.238346103376087,1.3676851333123117,1.09,0.0,1.74,1.09
2025-04-01 22:00:00,5.08,2.3566530302764366,1.699782951527259,4.56,0.0,1.74,2.37
2025-04-01 23:00:00,6.34,2.7671382086951173,1.646151839342446,7.0,0.0,1.74,0
