Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.29,0.0,2.21,1.29,0,0
2025-04-01 01:00:00,0.0,1.84,0.0,0.37,1.84,0,0
2025-04-01 02:00:00,0.0,1.25,0.0,0.0,0.37,0.88,0
2025-04-01 03:00:00,0.0,1.99,0.0,0.0,0.0,1.99,0
2025-04-01 04:00:00,0.0,1.02,0.0,0.0,0.0,1.02,0
2025-04-01 05:00:00,0.0,1.26,0.0,0.0,0.0,1.26,0
2025-04-01 06:00:00,0.0,1.54,0.0,0.0,0.0,1.54,0
2025-04-01 07:00:00,2.82,1.15,0.0,1.67,0.0,1.54,1.67
2025-04-01 08:00:00,5.08,1.95,0.0,4.8,0.0,1.54,1.47
2025-04-01 09:00:00,6.34,1.97,0.0,7.0,0.0,1.54,0
2025-04-01 10:00:00,6.34,1.19,0.0,7.0,0.0,1.54,0
2025-04-01 11:00:00,5.08,1.64,7.7,5.0,2.0,2.25,0
2025-04-01 12:00:00,2.82,1.61,7.7,3.0,2.0,4.49,0
2025-04-01 13:00:00,0.0,2.0,7.7,1.0,2.0,7.7,0
2025-04-01 14:00:00,0.0,1.87,0.0,0.0,1.0,0.87,0
2025-04-01 15:00:00,0.0,1.34,0.0,0.0,0.0,1.34,0
2025-04-01 16:00:00,0.0,1.79,0.0,0.0,0.0,1.79,0
2025-04-01 17:00:00,0.0,1.68,0.0,0.0,0.0,1.68,0
2025-04-01 18:00:00,0.0,1.23,7.7,0.0,0.0,8.93,0
2025-04-01 19:00:00,0.0,1.82,7.7,0.0,0.0,9.52,0
2025-04-01 20:00:00,0.0,1.06,0.0,0.0,0.0,1.06,0
2025-04-01 21:00:00,2.82,1.13,0.0,1.69,0.0,1.06,1.69
2025-04-01 22:00:00,5.08,1.18,0.0,5.59,0.0,1.06,2.22
2025-04-01 23:00:00,6.34,1.35,0.0,7.0,0.0,1.06,0
