Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.62,0.0,1.88,1.62,0,0
2025-04-01 01:00:00,0.0,1.16,0.0,0.72,1.16,0,0
2025-04-01 02:00:00,0.0,1.07,0.0,0.0,0.72,0.35,0
2025-04-01 03:00:00,0.0,1.19,0.0,0.0,0.0,1.19,0
2025-04-01 04:00:00,0.0,1.93,0.0,0.0,0.0,1.93,0
2025-04-01 05:00:00,0.0,1.12,0.0,0.0,0.0,1.12,0
2025-04-01 06:00:00,0.0,1.15,0.0,0.0,0.0,1.15,0
2025-04-01 07:00:00,2.82,1.24,0.0,1.58,0.0,1.15,1.58
2025-04-01 08:00:00,5.08,1.94,0.0,4.72,0.0,1.15,1.56
2025-04-01 09:00:00,6.34,1.91,0.0,7.0,0.0,1.15,0
2025-04-01 10:00:00,6.34,1.59,0.0,7.0,0.0,1.15,0
2025-04-01 11:00:00,5.08,1.5,7.7,5.0,2.0,2.12,0
2025-04-01 12:00:00,2.82,1.54,7.7,3.0,2.0,4.42,0
2025-04-01 13:00:00,0.0,1.98,7.7,1.0,2.0,7.68,0
2025-04-01 14:00:00,0.0,1.79,0.0,0.0,1.0,0.79,0
2025-04-01 15:00:00,0.0,1.86,0.0,0.0,0.0,1.86,0
2025-04-01 16:00:00,0.0,1.8,0.0,0.0,0.0,1.8,0
2025-04-01 17:00:00,0.0,1.78,0.0,0.0,0.0,1.78,0
2025-04-01 18:00:00,0.0,1.22,7.7,0.0,0.0,8.92,0
2025-04-01 19:00:00,0.0,1.95,7.7,0.0,0.0,9.65,0
2025-04-01 20:00:00,0.0,1.4,0.0,0.0,0.0,1.4,0
2025-04-01 21:00:00,2.82,1.4,0.0,1.42,0.0,1.4,1.42
2025-04-01 22:00:00,5.08,1.64,0.0,4.86,0.0,1.4,2.01
2025-04-01 23:00:00,6.34,1.23,0.0,7.0,0.0,1.4,0.24
