Timestamp,Solar_Generation_kW,Home_Load_kW,Tesla_Charger_kW,Battery_Charge_kWh,Battery_Discharge_kW,Grid_Import_kW,Grid_Export_kW
2025-04-01 00:00:00,0.0,1.15,0.0,2.35,1.15,0,0
2025-04-01 01:00:00,0.0,1.93,0.0,0.42,1.93,0,0
2025-04-01 02:00:00,0.0,1.04,0.0,0.0,0.42,0.62,0
2025-04-01 03:00:00,0.0,1.25,0.0,0.0,0.0,1.25,0
2025-04-01 04:00:00,0.0,1.26,0.0,0.0,0.0,1.26,0
2025-04-01 05:00:00,0.0,1.56,0.0,0.0,0.0,1.56,0
2025-04-01 06:00:00,0.0,1.33,0.0,0.0,0.0,1.33,0
2025-04-01 07:00:00,2.82,2.0,0.0,0.82,0.0,1.33,0.82
2025-04-01 08:00:00,5.08,1.38,0.0,4.53,0.0,1.33,2.88
2025-04-01 09:00:00,6.34,1.49,0.0,7.0,0.0,1.33,0.32
2025-04-01 10:00:00,6.34,1.66,0.0,7.0,0.0,1.33,0
2025-04-01 11:00:00,5.08,1.31,7.7,5.0,2.0,1.93,0
2025-04-01 12:00:00,2.82,1.13,7.7,3.0,2.0,4.01,0
2025-04-01 13:00:00,0.0,1.25,7.7,1.0,2.0,6.95,0
2025-04-01 14:00:00,0.0,1.51,0.0,0.0,1.0,0.51,0
2025-04-01 15:00:00,0.0,1.09,0.0,0.0,0.0,1.09,0
2025-04-01 16:00:00,0.0,1.13,0.0,0.0,0.0,1.13,0
2025-04-01 17:00:00,0.0,1.64,0.0,0.0,0.0,1.64,0
2025-04-01 18:00:00,0.0,1.48,7.7,0.0,0.0,9.18,0
2025-04-01 19:00:00,0.0,1.85,7.7,0.0,0.0,9.55,0
2025-04-01 20:00:00,0.0,1.18,0.0,0.0,0.0,1.18,0
2025-04-01 21:00:00,2.82,1.73,0.0,1.09,0.0,1.18,1.09
2025-04-01 22:00:00,5.08,1.87,0.0,4.31,0.0,1.18,2.12
2025-04-01 23:00:00,6.34,1.71,0.0,7.0,0.0,1.18,0.32
